name	ensg	label	id	class_id	combined_family	family_id	loc	tss_loc	strand
HOMEZ	ENSG00000215271	HOMEZ	3.1.8.5.4	3.1	Homeo domain factors>HD-ZF factors	3.1.8	chr14:23741666-23768656	chr14:23768656-23768656	-1
ZBTB17	ENSG00000116809	ZBTB17 (MIZ1, ZNF151, ZNF60) [12+1]	2.3.4.0.72	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr1:16268364-16302627	chr1:16302627-16302627	-1
CEBPG	ENSG00000153879	C/EBPgamma	1.1.8.1.3	1.1	Basic leucine zipper factors (bZIP)>C/EBP-related	1.1.8	chr19:33864236-33873591	chr19:33864236-33864236	1
PITX2	ENSG00000164093	PITX-2 (ARP, RGS, RIEG1)	3.1.3.19.2	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr4:111538579-111563279	chr4:111563279-111563279	-1
PITX2	ENSG00000164093	PITX-3 (PTX3)	3.1.3.19.3	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr4:111538579-111563279	chr4:111563279-111563279	-1
AHR	ENSG00000106546	AhR	1.2.5.1.1	1.2	Basic helix-loop-helix factors (bHLH)>PAS domain factors	1.2.5	chr7:17338246-17385776	chr7:17338246-17338246	1
ZSCAN29	ENSG00000140265	ZSCAN29 (ZNF690) [6]	2.3.3.19.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr15:43650370-43663223	chr15:43663223-43663223	-1
ZNF45	ENSG00000124459	ZNF45 (KOX5, ZNF13) [18]	2.3.3.47.10	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44416781-44439430	chr19:44439430-44439430	-1
STAT5B	ENSG00000173757	STAT5B	6.2.1.0.6	6.2	STAT domain factors	6.2.1	chr17:40351186-40428725	chr17:40428725-40428725	-1
VDR	ENSG00000111424	VDR (NR1I1)	2.1.2.4.1	2.1	Nuclear receptors with C4 zinc fingers>Thyroid hormone receptor-related factors (NR1)	2.1.2	chr12:48235320-48336831	chr12:48336831-48336831	-1
ZBTB24	ENSG00000112365	ZBTB24 (ZNF450) [8]	2.3.3.0.55	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr6:109783797-109804440	chr6:109804440-109804440	-1
ZIC4	ENSG00000174963	ZIC4 [5]	2.3.3.1.10	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:147103833-147124647	chr3:147124647-147124647	-1
ZNF302	ENSG00000089335	ZNF302 (ZNF135L, ZNF140L, ZNF327) [7]	2.3.3.44.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:35168544-35177302	chr19:35168544-35168544	1
NANOG	ENSG00000111704	NANOG	3.1.2.12.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr12:7940390-7948655	chr12:7940390-7940390	1
EVX1	ENSG00000106038	EVX-1	3.1.1.10.1	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr7:27282164-27290112	chr7:27282164-27282164	1
PBX4	ENSG00000105717	PBX-4	3.1.4.4.4	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr19:19672522-19729725	chr19:19729725-19729725	-1
ZNF202	ENSG00000166261	ZNF202 (ZKSCAN10) [8]	2.3.3.0.60	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr11:123594885-123612383	chr11:123612383-123612383	-1
IRF4	ENSG00000137265	IRF-4 (LSIRF, NF-EM5, MUM1, Pip)	3.5.3.0.4	3.5	Tryptophan cluster factors>Interferon-regulatory factors	3.5.3	chr6:391739-411447	chr6:391739-391739	1
ZBTB2	ENSG00000181472	ZBTB2 (ZNF437) [1+3]	2.3.4.6.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr6:151685252-151712683	chr6:151712683-151712683	-1
FOXP1	ENSG00000114861	FOXP1	3.3.1.16.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr3:71003844-71633140	chr3:71633140-71633140	-1
ZNF157	ENSG00000147117	ZNF157 [12]	2.3.3.69.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chrX:47229982-47273704	chrX:47229982-47229982	1
GATAD2A	ENSG00000167491	p66-alpha (GATAD2A)	2.2.1.2.2	2.2	Other C4 zinc finger-type factors	2.2.1	chr19:19496639-19619740	chr19:19496639-19496639	1
NFYB	ENSG00000120837	NF-YB (CP1B, CBF-A)	4.2.1.0.2	4.2	Heteromeric CCAAT-binding factors	4.2.1	chr12:104510855-104532067	chr12:104532067-104532067	-1
SALL1	ENSG00000103449	SALL1 (Spalt-1, Sal-1, ZNF794) [2+3+2+2]	2.3.4.3.1	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr16:51169886-51185278	chr16:51185278-51185278	-1
ZFHX2	ENSG00000136367	ZFHX2 (ZFH-2)	3.1.8.4.1	3.1	Homeo domain factors>HD-ZF factors	3.1.8	chr14:23990066-24025401	chr14:24025401-24025401	-1
NRF1	ENSG00000106459	NRF-1 (alpha-pal)	0.0.6.0.1	0.0	Uncharacterized	0.0.6	chr7:129251555-129396922	chr7:129251555-129251555	1
DMRT1	ENSG00000137090	DMRT1	2.5.1.0.1	2.5	DM-type intertwined zinc finger factors	2.5.1	chr9:841690-969090	chr9:841690-841690	1
PROP1	ENSG00000175325	PROP-1	3.1.3.20.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr5:177419236-177423243	chr5:177423243-177423243	-1
ZNF347	ENSG00000197937	ZNF347 (ZNF1111) [20]	2.3.3.76.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:53627325-53662328	chr19:53662328-53662328	-1
MIER2	ENSG00000105556	MIER2	3.5.1.3.2	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr19:305575-344798	chr19:344798-344798	-1
ZNF280D	ENSG00000137871	ZNF280D (SUHW4, ZNF634) [5]	2.3.3.4.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr15:56922379-57210769	chr15:57210769-57210769	-1
KLF2	ENSG00000127528	KLF2 (LKLF)	2.3.1.2.2	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr19:16435628-16438685	chr19:16435628-16435628	1
VAX1	ENSG00000148704	VAX-1	3.1.2.22.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr10:118888032-118897812	chr10:118897812-118897812	-1
ZNF655	ENSG00000197343	ZNF655 (VIK) [6]	2.3.3.0.31	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr7:99156029-99205433	chr7:99156029-99156029	1
POU4F1	ENSG00000152192	POU4F1 (Brn-3A, Oct-T1)	3.1.10.4.1	3.1	Homeo domain factors>POU domain factors	3.1.10	chr13:79172497-79177673	chr13:79177673-79177673	-1
MLXIPL	ENSG00000009950	MondoB (Mlx-IPL, WS-bHLH)	1.2.6.6.3	1.2	Basic helix-loop-helix factors (bHLH)>bHLH-ZIP factors	1.2.6	chr7:73007524-73038873	chr7:73038873-73038873	-1
FOXL1	ENSG00000176678	FOXL1 (Fkh-L11, FREAC7)	3.3.1.12.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr16:86609974-86615303	chr16:86609974-86609974	1
SOX8	ENSG00000005513	SOX-8	4.1.1.5.1	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chr16:1031808-1036979	chr16:1031808-1031808	1
MYT1	ENSG00000196132	MYT1 (MyT1, MTF1, MYTI, PLPB1) [7]	2.7.1.0.1	2.7	C2HC zinc finger factors	2.7.1	chr20:62783144-62873604	chr20:62783144-62783144	1
ZNF689	ENSG00000156853	ZNF689 [12]	2.3.3.66.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:30613879-30635333	chr16:30635333-30635333	-1
STAT6	ENSG00000166888	STAT6	6.2.1.0.7	6.2	STAT domain factors	6.2.1	chr12:57489191-57525922	chr12:57525922-57525922	-1
HEYL	ENSG00000163909	HEYL	1.2.4.1.10	1.2	Basic helix-loop-helix factors (bHLH)>Hairy-related factors	1.2.4	chr1:40089825-40105617	chr1:40105617-40105617	-1
TBR1	ENSG00000136535	TBR-1	6.5.2.0.1	6.5	T-Box factors	6.5.2	chr2:162272605-162282381	chr2:162272605-162272605	1
PAX9	ENSG00000198807	Pax-9	3.2.2.1.2	3.2	Paired box factors	3.2.2	chr14:37126773-37148920	chr14:37126773-37126773	1
GLI1	ENSG00000111087	GLI1 [5]	2.3.3.1.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr12:57853918-57866045	chr12:57853918-57853918	1
ZNF541	ENSG00000118156	ZNF541	2.3.4.20.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:48023942-48059113	chr19:48059113-48059113	-1
ZNF541	ENSG00000118156	ZNF541 [3+1+1]	3.5.1.3.10	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr19:48023942-48059113	chr19:48059113-48059113	-1
OTX1	ENSG00000115507	OTX-1	3.1.3.17.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr2:63277192-63284971	chr2:63277192-63277192	1
ERG	ENSG00000157554	ERG	3.5.2.1.6	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr21:39751949-40033704	chr21:40033704-40033704	-1
ALX4	ENSG00000052850	ALX-4	3.1.3.1.3	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr11:44281994-44331716	chr11:44331716-44331716	-1
ELF3	ENSG00000163435	Elf-3 (ESE-1)	3.5.2.4.2	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr1:201977073-201986316	chr1:201977073-201977073	1
ZNF784	ENSG00000179922	ZNF784 [3+3]	2.3.4.0.40	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:56132108-56135967	chr19:56135967-56135967	-1
CDX2	ENSG00000165556	CDX-2 (CDX-3)	3.1.1.9.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr13:28536274-28545276	chr13:28545276-28545276	-1
SIM2	ENSG00000159263	SIM2	1.2.5.1.4	1.2	Basic helix-loop-helix factors (bHLH)>PAS domain factors	1.2.5	chr21:38071433-38122218	chr21:38071433-38071433	1
HOXB1	ENSG00000120094	Hox-B1 (HOX2I)	3.1.1.1.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr17:46605888-46608359	chr17:46608359-46608359	-1
HOXB3	ENSG00000120093	Hox-B3 (HOX2G)	3.1.1.3.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr17:46626232-46682274	chr17:46682274-46682274	-1
NFYA	ENSG00000001167	NF-YA (CP1A, CBF-B)	4.2.1.0.1	4.2	Heteromeric CCAAT-binding factors	4.2.1	chr6:41040684-41067715	chr6:41040684-41040684	1
AHRR	ENSG00000063438	AhRR	1.2.5.1.2	1.2	Basic helix-loop-helix factors (bHLH)>PAS domain factors	1.2.5	chr5:304291-438406	chr5:304291-304291	1
GATA5	ENSG00000130700	GATA-5	2.2.1.1.5	2.2	Other C4 zinc finger-type factors	2.2.1	chr20:61038553-61051026	chr20:61051026-61051026	-1
ZSCAN31	ENSG00000235109	ZNF323 (ZNF310P) [6]	2.3.3.10.7	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr6:28292470-28324048	chr6:28324048-28324048	-1
ZBTB26	ENSG00000171448	ZBTB26 (ZNF481) [4]	2.3.3.11.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr9:125677845-125693779	chr9:125693779-125693779	-1
RLF	ENSG00000117000	RLF [1+5+1+2+4+1]	2.3.4.7.1	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr1:40627045-40706593	chr1:40627045-40627045	1
MEF2C	ENSG00000081189	MEF-2C	5.1.1.1.3	5.1	MADS box factors	5.1.1	chr5:88013975-88199922	chr5:88199922-88199922	-1
MEIS2	ENSG00000134138	Meis2	3.1.4.2.2	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr15:37181406-37393504	chr15:37393504-37393504	-1
RFX4	ENSG00000111783	RFX4	3.3.3.0.4	3.3	Fork head / winged helix factors>RFX-related factors	3.3.3	chr12:106976685-107156581	chr12:106976685-106976685	1
ZNF449	ENSG00000173275	ZNF449 (ZSCAN19) [7]	2.3.3.0.41	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chrX:134478721-134497077	chrX:134478721-134478721	1
DNAJC2	ENSG00000105821	DNAJC2	3.5.1.4.2	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr7:102952921-102985320	chr7:102985320-102985320	-1
GSX1	ENSG00000169840	GSX-1 (GSH-1)	3.1.1.12.1	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr13:28366780-28368905	chr13:28366780-28366780	1
ZNF516	ENSG00000101493	ZNF516 [2+5+1+1+1]	2.3.4.2.3	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr18:74069644-74207146	chr18:74207146-74207146	-1
CRAMP1L	ENSG00000007545	CRAMP1L (HN1L)	3.5.1.3.11	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr16:1662326-1727909	chr16:1662326-1662326	1
OLIG2	ENSG00000205927	OLIGO2	1.2.3.4.14	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr21:34398153-34401504	chr21:34398153-34398153	1
ONECUT3	ENSG00000205922	ONECUT-3 (OC-3)	3.1.9.1.3	3.1	Homeo domain factors>HD-CUT factors	3.1.9	chr19:1752372-1780987	chr19:1752372-1752372	1
BATF3	ENSG00000123685	B-ATF-3	1.1.4.0.3	1.1	Basic leucine zipper factors (bZIP)>B-ATF-related factors	1.1.4	chr1:212859760-212873327	chr1:212873327-212873327	-1
E2F6	ENSG00000169016	E2F-6	3.3.2.1.6	3.3	Fork head / winged helix factors>E2F-related factors	3.3.2	chr2:11584501-11606297	chr2:11606297-11606297	-1
ZBTB7A	ENSG00000178951	ZBTB7A [4]	2.3.3.8.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:4044362-4066943	chr19:4066943-4066943	-1
ZNF19	ENSG00000157429	ZNF19 (KOX12) [10]	2.3.3.0.119	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:71498453-71598992	chr16:71598992-71598992	-1
ZNF557	ENSG00000130544	ZNF557 [10]	2.3.3.43.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:7069455-7087979	chr19:7069455-7069455	1
IRX6	ENSG00000159387	IRX-6	3.1.4.1.6	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr16:55357672-55364672	chr16:55357672-55357672	1
FOXJ1	ENSG00000129654	FOXJ1 (Fkh-L13, HFH-4)	3.3.1.10.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr17:74132414-74137380	chr17:74137380-74137380	-1
ZNF366	ENSG00000178175	ZNF366 [11]	2.3.3.51.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr5:71738479-71803554	chr5:71803554-71803554	-1
MTA2	ENSG00000149480	MTA2 (MTA1-L1)	2.2.1.2.6	2.2	Other C4 zinc finger-type factors	2.2.1	chr11:62360686-62369312	chr11:62369312-62369312	-1
MTA2	ENSG00000149480	MTA2 (MTA1L1, PID)	3.5.1.3.5	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr11:62360686-62369312	chr11:62369312-62369312	-1
NFKB2	ENSG00000077150	NF-kappaB p100 (NFKB2)	6.1.1.1.2	6.1	Rel homology region (RHR) factors	6.1.1	chr10:104153867-104162281	chr10:104153867-104153867	1
MXI1	ENSG00000119950	Mxi-1	1.2.6.7.5	1.2	Basic helix-loop-helix factors (bHLH)>bHLH-ZIP factors	1.2.6	chr10:111967363-112047123	chr10:111967363-111967363	1
ZNF506	ENSG00000081665	ZNF506 [8]	2.3.3.0.64	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:19896648-19932560	chr19:19932560-19932560	-1
SFPQ	ENSG00000116560	SFPQ (PSF)	0.2.1.0.2	0.2	NonO domain factors	0.2.1	chr1:35641979-35658749	chr1:35658749-35658749	-1
HES5	ENSG00000197921	HES-5	1.2.4.1.5	1.2	Basic helix-loop-helix factors (bHLH)>Hairy-related factors	1.2.4	chr1:2460184-2461684	chr1:2461684-2461684	-1
SP140	ENSG00000079263	Sp140	5.3.5.1.1	5.3	SAND domain factors	5.3.5	chr2:231067826-231223762	chr2:231067826-231067826	1
KLF1	ENSG00000105610	KLF1 (EKLF)	2.3.1.2.1	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr19:12995237-12997995	chr19:12997995-12997995	-1
STAT3	ENSG00000168610	STAT3	6.2.1.0.3	6.2	STAT domain factors	6.2.1	chr17:40465342-40540586	chr17:40540586-40540586	-1
PRDM5	ENSG00000138738	PRDM5 (PFM2) [16]	2.3.3.0.195	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr4:121606074-121844025	chr4:121844025-121844025	-1
ZNF18	ENSG00000154957	ZNF18 (KOX11, ZKSCAN6, ZNF535)	2.3.3.0.20	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr17:11880762-11900827	chr17:11900827-11900827	-1
PRDM9	ENSG00000164256	PRDM9 (PFM6) [1+13]	2.3.4.0.71	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr5:23507264-23528706	chr5:23507264-23507264	1
SRY	ENSG00000184895	SRY (TDF)	4.1.1.1.1	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chrY:2654896-2655740	chrY:2655740-2655740	-1
NHLH2	ENSG00000177551	HEN2 (NSCL-2, NHLH2)	1.2.3.1.5	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr1:116378998-116386538	chr1:116386538-116386538	-1
ZFP69	ENSG00000187815	ZNF642 [9]	2.3.3.31.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:40942887-40962015	chr1:40942887-40942887	1
REST	ENSG00000084093	REST (NRSF, XBR) [1+7+1]	2.3.4.0.27	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr4:57774075-57802010	chr4:57774075-57774075	1
HOXD3	ENSG00000128652	Hox-D3 (HOX4A)	3.1.1.3.3	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr2:177001340-177037830	chr2:177001340-177001340	1
ZNF233	ENSG00000159915	ZNF233 [12]	2.3.3.56.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44754318-44779470	chr19:44754318-44754318	1
ARID4A	ENSG00000032219	ARID4A (RBBP1, RBP1)	3.7.1.4.1	3.7	ARID domain factors	3.7.1	chr14:58765103-58840605	chr14:58765103-58765103	1
ZNF562	ENSG00000171466	ZNF562 [8]	2.3.3.45.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:9759330-9785776	chr19:9785776-9785776	-1
ZNF561	ENSG00000171469	ZNF561 [12]	2.3.3.45.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:9715356-9732075	chr19:9732075-9732075	-1
TFCP2	ENSG00000135457	CP2 (LSF, SEF)	6.7.2.0.1	6.7	Grainyhead domain factors	6.7.2	chr12:51487446-51566926	chr12:51566926-51566926	-1
PHOX2B	ENSG00000109132	PHOX-2B (PMX2B)	3.1.3.18.2	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr4:41746099-41750987	chr4:41750987-41750987	-1
MESP2	ENSG00000188095	Mesp-2	1.2.3.3.2	1.2	Basic helix-loop-helix factors (bHLH)>Tal-related factors	1.2.3	chr15:90303822-90321982	chr15:90303822-90303822	1
LHX4	ENSG00000121454	Lhx4	3.1.5.4.2	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr1:180199421-180249380	chr1:180199421-180199421	1
KLF13	ENSG00000169926	KLF13 (BTEB3, NSLP1)	2.3.1.2.13	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr15:31619058-31727868	chr15:31619058-31619058	1
ZNF827	ENSG00000151612	ZNF827 [3+4+2]	2.3.4.0.11	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr4:146678779-146859787	chr4:146859787-146859787	-1
ZBTB5	ENSG00000168795	ZBTB5 [2]	2.3.2.1.1	2.3	C2H2 zinc finger factors>Other factors with up to three adjacent zinc fingers	2.3.2	chr9:37438111-37465396	chr9:37465396-37465396	-1
ZNF529	ENSG00000186020	ZNF529 [12]	2.3.3.0.145	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:37025676-37096178	chr19:37096178-37096178	-1
THRA	ENSG00000126351	T3R-alpha (THRA) (NR1A1)	2.1.2.2.1	2.1	Nuclear receptors with C4 zinc fingers>Thyroid hormone receptor-related factors (NR1)	2.1.2	chr17:38214543-38250120	chr17:38214543-38214543	1
FEV	ENSG00000163497	FEV (Pet-1)	3.5.2.1.7	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr2:219845809-219850379	chr2:219850379-219850379	-1
ZNF652	ENSG00000198740	ZNF652 (ZFP652) [9]	2.3.3.29.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr17:47366568-47439835	chr17:47439835-47439835	-1
ZBED4	ENSG00000100426	ZBED4	2.3.5.0.4	2.3	C2H2 zinc finger factors>BED zinc finger factors	2.3.5	chr22:50247490-50282090	chr22:50247490-50247490	1
HIVEP3	ENSG00000127124	HIV-EP3 (KBP1, KRC, ZAS3) [2+1+2]	2.3.4.5.3	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr1:41972036-42501596	chr1:42501596-42501596	-1
IRF5	ENSG00000128604	IRF-5	3.5.3.0.5	3.5	Tryptophan cluster factors>Interferon-regulatory factors	3.5.3	chr7:128577666-128590089	chr7:128577666-128577666	1
TOX3	ENSG00000103460	TOX-3 (CAGF9) [1]	4.1.2.0.3	4.1	High-mobility group (HMG) domain factors>TOX-related factors	4.1.2	chr16:52471917-52581714	chr16:52581714-52581714	-1
SEBOX	ENSG00000109072	SEBOX (OG-9)	3.1.3.24.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr17:26691290-26697373	chr17:26697373-26697373	-1
GSX2	ENSG00000180613	GSX-2 (GSH-2)	3.1.1.12.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr4:54965690-54968672	chr4:54965690-54965690	1
ZNF711	ENSG00000147180	ZNF711 (CMPX1, ZNF6) [1+10]	2.3.4.13.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chrX:84498997-84528368	chrX:84498997-84498997	1
ONECUT2	ENSG00000119547	ONECUT-2 (HNF-6beta, OC-2)	3.1.9.1.2	3.1	Homeo domain factors>HD-CUT factors	3.1.9	chr18:55102917-55158529	chr18:55102917-55102917	1
HMGA2	ENSG00000149948	HMGA2 (HMGI-C)	8.2.1.0.2	8.2	A.T hook factors	8.2.1	chr12:66217911-66360075	chr12:66217911-66217911	1
E2F1	ENSG00000101412	E2F-1	3.3.2.1.1	3.3	Fork head / winged helix factors>E2F-related factors	3.3.2	chr20:32263489-32274210	chr20:32274210-32274210	-1
HEY1	ENSG00000164683	HEY-1	1.2.4.1.8	1.2	Basic helix-loop-helix factors (bHLH)>Hairy-related factors	1.2.4	chr8:80676245-80680098	chr8:80680098-80680098	-1
FOXO6	ENSG00000204060	FOXO6	3.3.1.15.4	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr1:41827594-41849262	chr1:41827594-41827594	1
LBX2	ENSG00000179528	LBX-2	3.1.2.10.2	3.1	Homeo domain factors>NK-related factors	3.1.2	chr2:74724644-74730443	chr2:74730443-74730443	-1
ZNF124	ENSG00000196418	ZNF124 (HZF-16) [8]	2.3.3.33.6	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:247285277-247335318	chr1:247335318-247335318	-1
HIC2	ENSG00000169635	HIC2 (HRG22, ZBTB30) [1+4]	2.3.4.17.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr22:21771693-21805752	chr22:21771693-21771693	1
ZNF443	ENSG00000180855	ZNF443 [19]	2.3.3.74.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12540521-12551926	chr19:12551926-12551926	-1
ZNF319	ENSG00000166188	ZNF319 [3+13]	2.3.4.23.1	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr16:58028572-58034357	chr16:58034357-58034357	-1
TCF12	ENSG00000140262	HTF-4 (TCF-12, HEB)	1.2.1.0.3	1.2	Basic helix-loop-helix factors (bHLH)>E2A-related factors	1.2.1	chr15:57210821-57591479	chr15:57210821-57210821	1
ATF2	ENSG00000115966	ATF-2	1.1.1.3.1	1.1	Basic leucine zipper factors (bZIP)>Jun-related factors	1.1.1	chr2:175936978-176033110	chr2:176033110-176033110	-1
EGR1	ENSG00000120738	EGR1 (Krox-24, Zif268)	2.3.1.3.1	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr5:137801179-137805004	chr5:137801179-137801179	1
ETS1	ENSG00000134954	c-Ets-1	3.5.2.1.1	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr11:128328656-128457437	chr11:128457437-128457437	-1
ZBTB42	ENSG00000179627	ZBTB42 [4]	2.3.3.16.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr14:105266933-105271049	chr14:105266933-105266933	1
ZNF208	ENSG00000160321	ZNF208 (ZNF91L) [34]	2.3.3.0.234	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:22115760-22193751	chr19:22193751-22193751	-1
NFIL3	ENSG00000165030	NF-IL3 (E4BP4)	1.1.8.2.4	1.1	Basic leucine zipper factors (bZIP)>C/EBP-related	1.1.8	chr9:94171327-94186144	chr9:94186144-94186144	-1
